Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2021-02-27T07:30,0.750,1.140,3.604,3.520,144.43,28.300
2021-02-27T08:00,0.701,1.280,3.585,3.478,140.43,28.300
2021-02-27T08:30,0.714,1.260,3.663,4.780,97.43,28.300
2021-02-27T09:00,0.685,1.200,3.524,3.356,97.43,28.300
2021-02-27T09:30,0.627,1.090,3.512,5.617,136.43,28.300
2021-02-27T10:00,0.621,1.090,3.657,5.292,95.43,28.250
2021-02-27T10:30,0.588,1.090,3.577,4.011,97.43,28.250
2021-02-27T11:00,0.555,0.920,3.760,5.495,85.43,28.200
2021-02-27T11:30,0.517,0.890,3.902,5.514,94.43,28.250
2021-02-27T12:00,0.517,0.850,4.065,5.064,92.43,28.200
2021-02-27T12:30,0.536,0.880,3.714,4.039,92.43,28.200
2021-02-27T13:00,0.520,0.800,3.480,4.793,64.43,28.250
2021-02-27T13:30,0.516,0.950,3.544,5.346,90.43,28.200
2021-02-27T14:00,0.532,1.030,3.553,5.348,85.43,28.250
2021-02-27T14:30,0.564,1.030,3.600,5.159,95.43,28.250
2021-02-27T15:00,0.548,0.870,3.604,4.507,85.43,28.250
2021-02-27T15:30,0.533,0.910,3.420,4.503,81.43,28.200
2021-02-27T16:00,0.552,0.900,3.451,5.807,81.43,28.200
2021-02-27T16:30,0.536,0.870,3.344,5.020,54.43,28.200
2021-02-27T17:00,0.602,0.940,3.461,5.058,77.43,28.200
2021-02-27T17:30,0.594,0.980,3.317,2.999,75.43,28.200
2021-02-27T18:00,0.569,1.100,3.303,2.896,60.43,28.200
2021-02-27T18:30,0.584,1.000,3.158,2.838,147.43,28.200
2021-02-27T19:00,0.624,1.250,3.161,2.909,149.43,28.200
2021-02-27T19:30,0.676,1.290,3.277,3.157,140.43,28.200
2021-02-27T20:00,0.751,1.260,3.303,3.356,140.43,28.200
2021-02-27T20:30,0.904,1.730,3.524,3.871,122.43,28.200
2021-02-27T21:00,1.016,1.830,3.806,4.412,120.43,28.200
2021-02-27T21:30,0.988,1.970,3.741,4.334,104.43,28.150
2021-02-27T22:00,0.993,1.650,3.855,4.399,106.43,28.200
2021-02-27T22:30,0.978,1.440,3.865,4.933,106.43,28.200
2021-02-27T23:00,0.864,1.390,3.778,5.978,91.43,28.150
2021-02-27T23:30,0.850,1.360,3.681,6.136,94.43,28.150
2021-02-28T00:00,0.728,1.170,3.499,5.889,91.43,28.150
2021-02-28T00:30,0.740,1.230,3.623,6.133,92.43,28.150
2021-02-28T01:00,0.725,1.270,3.483,5.936,88.43,28.100
2021-02-28T01:30,0.723,1.190,3.479,5.490,92.43,28.150
2021-02-28T02:00,0.697,1.030,3.619,2.926,90.43,28.100
2021-02-28T02:30,0.669,1.300,3.620,5.486,92.43,28.050
2021-02-28T03:00,0.654,0.990,3.479,5.329,88.43,28.050
2021-02-28T03:30,0.619,1.050,3.489,2.875,84.43,28.050
2021-02-28T04:00,0.587,1.080,3.380,4.933,92.43,28.050
2021-02-28T04:30,0.568,1.180,3.372,4.475,87.43,28.050
2021-02-28T05:00,0.571,0.980,3.228,2.762,87.43,28.050
2021-02-28T05:30,0.567,1.150,3.254,3.041,151.43,28.100
2021-02-28T06:00,0.615,1.180,3.257,3.251,150.43,28.100
2021-02-28T06:30,0.646,1.130,3.137,3.195,149.43,28.100
2021-02-28T07:00,0.642,1.230,3.279,3.362,149.43,28.100
2021-02-28T07:30,0.604,1.100,3.229,3.360,151.43,28.100
2021-02-28T08:00,0.516,0.930,3.289,3.289,151.43,28.100
2021-02-28T08:30,0.547,0.930,3.323,2.883,153.43,28.100
2021-02-28T09:00,0.511,0.910,3.245,2.954,156.43,28.100
2021-02-28T09:30,0.537,0.920,3.288,5.188,158.43,28.050
2021-02-28T10:00,0.603,1.020,3.267,3.236,142.43,28.000
2021-02-28T10:30,0.630,1.170,3.061,3.411,150.43,27.850
2021-02-28T11:00,0.717,1.210,3.179,3.526,153.43,27.850
2021-02-28T11:30,0.765,1.400,3.145,3.731,151.43,27.900
2021-02-28T12:00,0.767,1.350,3.272,3.979,153.43,27.900
2021-02-28T12:30,0.728,1.370,3.381,3.868,156.43,27.850
2021-02-28T13:00,0.736,1.350,3.371,3.624,164.43,27.900
2021-02-28T13:30,0.712,1.270,3.394,3.476,160.43,27.850
2021-02-28T14:00,0.730,1.620,3.360,3.198,160.43,27.850
2021-02-28T14:30,0.793,1.380,3.444,6.306,161.43,27.850
2021-02-28T15:00,0.775,1.240,3.438,3.475,95.43,27.850
2021-02-28T15:30,0.861,1.510,3.486,3.417,167.43,27.850
2021-02-28T16:00,0.888,1.760,3.315,3.732,104.43,27.850
2021-02-28T16:30,0.936,1.530,3.545,3.854,157.43,27.850
2021-02-28T17:00,0.972,1.640,3.652,4.105,160.43,27.850
2021-02-28T17:30,0.893,1.440,3.658,3.777,153.43,27.850
2021-02-28T18:00,0.914,1.520,3.766,5.777,168.43,27.850
2021-02-28T18:30,0.898,1.650,3.724,3.885,156.43,27.850
2021-02-28T19:00,0.926,1.800,3.540,3.955,150.43,27.850
2021-02-28T19:30,0.915,1.620,3.688,3.940,156.43,27.850
2021-02-28T20:00,0.893,1.350,3.720,3.847,163.43,27.850
2021-02-28T20:30,0.867,1.440,3.613,5.699,146.43,27.850
2021-02-28T21:00,0.897,1.480,3.929,6.866,151.43,27.850
2021-02-28T21:30,0.923,1.610,3.913,7.010,87.43,27.850
2021-02-28T22:00,1.043,1.610,3.895,3.956,87.43,27.850
2021-02-28T22:30,1.032,1.890,3.813,3.948,82.43,27.850
2021-02-28T23:00,1.133,2.040,3.923,4.104,153.43,27.850
2021-02-28T23:30,1.067,1.880,3.950,4.294,154.43,27.800
2021-03-01T00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-03-01T00:30,1.021,2.270,3.992,6.766,-99.9,-99.9
2021-03-01T01:00,1.107,2.010,4.122,7.081,82.43,27.700
2021-03-01T01:30,1.189,2.070,4.288,7.144,81.43,27.700
2021-03-01T02:00,1.406,2.210,4.617,7.496,90.43,27.650
2021-03-01T02:30,1.538,2.200,4.469,7.039,82.43,27.700
2021-03-01T03:00,1.664,2.720,4.577,7.382,84.43,27.700
2021-03-01T03:30,1.728,3.250,4.515,7.354,82.43,27.700
2021-03-01T04:00,1.745,3.930,4.615,6.368,77.43,27.650
2021-03-01T04:30,1.913,3.260,4.501,7.280,85.43,27.650
2021-03-01T05:00,1.818,2.850,4.540,4.592,90.43,27.650
2021-03-01T05:30,1.821,2.940,4.591,7.485,147.43,27.650
2021-03-01T06:00,1.826,3.150,4.767,7.518,88.43,27.650
2021-03-01T06:30,1.708,2.940,4.576,6.336,78.43,27.650
2021-03-01T07:00,1.806,3.170,4.561,6.948,126.43,27.650
2021-03-01T07:30,2.069,3.410,4.861,6.566,88.43,27.650
2021-03-01T08:00,2.005,3.060,4.610,6.661,90.43,27.650
2021-03-01T08:30,2.320,5.110,4.965,5.833,91.43,27.600
2021-03-01T09:00,2.059,3.340,5.034,7.289,88.43,27.550
2021-03-01T09:30,2.084,3.850,5.147,7.751,90.43,27.500
2021-03-01T10:00,1.958,3.020,5.129,7.884,91.43,27.500
2021-03-01T10:30,1.839,3.010,5.160,7.874,85.43,27.550
2021-03-01T11:00,1.836,2.770,4.976,7.293,84.43,27.550
2021-03-01T11:30,1.922,3.280,4.957,7.113,90.43,27.600
2021-03-01T12:00,2.047,4.240,5.011,8.119,90.43,27.600
2021-03-01T12:30,2.310,3.800,5.201,7.283,87.43,27.600
2021-03-01T13:00,2.282,4.620,5.382,7.275,77.43,27.600
2021-03-01T13:30,2.270,3.340,5.257,6.783,80.43,27.600
2021-03-01T14:00,2.327,4.430,5.509,7.936,85.43,27.600
2021-03-01T14:30,2.108,3.530,5.455,7.829,81.43,27.600
2021-03-01T15:00,1.845,2.820,5.141,7.773,85.43,27.600
2021-03-01T15:30,1.757,3.000,5.168,7.586,82.43,27.600
2021-03-01T16:00,1.725,3.190,4.780,7.050,82.43,27.600
2021-03-01T16:30,1.424,2.220,4.388,6.813,78.43,27.600
2021-03-01T17:00,1.472,2.400,4.711,6.570,81.43,27.650
2021-03-01T17:30,1.452,2.930,4.460,7.008,80.43,27.650
2021-03-01T18:00,1.447,2.390,4.451,7.113,82.43,27.650
2021-03-01T18:30,1.315,2.410,4.317,6.770,82.43,27.650
2021-03-01T19:00,1.274,2.140,4.458,6.789,78.43,27.600
2021-03-01T19:30,1.261,2.380,4.579,6.445,80.43,27.600
2021-03-01T20:00,1.140,1.760,4.415,7.018,88.43,27.600
2021-03-01T20:30,1.141,2.140,4.589,6.776,87.43,27.600
2021-03-01T21:00,1.076,1.890,4.296,5.642,81.43,27.600
2021-03-01T21:30,1.017,2.100,4.159,6.335,85.43,27.600
2021-03-01T22:00,0.963,1.630,4.023,5.478,81.43,27.600
2021-03-01T22:30,0.966,1.510,3.723,4.305,87.43,27.600
2021-03-01T23:00,0.992,1.720,3.902,7.015,80.43,27.600
2021-03-01T23:30,1.049,1.710,3.992,5.111,85.43,27.600
2021-03-02T00:00,1.031,1.670,3.983,5.051,84.43,27.600
2021-03-02T00:30,0.997,1.720,3.918,6.390,88.43,27.600
2021-03-02T01:00,1.065,1.930,3.921,5.464,85.43,27.600
2021-03-02T01:30,1.075,1.870,4.133,6.291,90.43,27.600
2021-03-02T02:00,1.154,1.790,4.340,6.376,80.43,27.550
2021-03-02T02:30,1.233,1.850,4.546,6.605,84.43,27.550
2021-03-02T03:00,1.251,2.340,4.431,6.808,88.43,27.550
2021-03-02T03:30,1.305,2.280,4.716,6.533,87.43,27.550
2021-03-02T04:00,1.253,2.220,4.598,6.342,85.43,27.550
2021-03-02T04:30,1.216,1.870,4.480,6.984,90.43,27.550
2021-03-02T05:00,1.144,2.070,4.374,6.653,90.43,27.500
2021-03-02T05:30,1.149,1.930,4.403,6.498,92.43,27.500
2021-03-02T06:00,1.169,2.000,4.538,7.009,88.43,27.550
2021-03-02T06:30,1.163,1.880,4.516,6.151,82.43,27.500
2021-03-02T07:00,1.304,2.040,4.821,6.787,85.43,27.450
2021-03-02T07:30,1.063,1.910,4.324,5.781,87.43,27.450
2021-03-02T08:00,1.073,1.800,4.089,6.567,82.43,27.400
2021-03-02T08:30,1.127,2.030,4.332,6.352,80.43,27.450
2021-03-02T09:00,1.112,1.900,4.371,6.001,75.43,27.450
2021-03-02T09:30,1.139,1.990,4.303,6.522,80.43,27.500
2021-03-02T10:00,0.981,1.600,4.073,6.921,85.43,27.550
2021-03-02T10:30,0.948,1.600,4.212,5.469,85.43,27.600
2021-03-02T11:00,0.992,1.760,4.185,5.998,85.43,27.650
2021-03-02T11:30,0.929,1.620,4.032,5.909,87.43,27.600
2021-03-02T12:00,0.891,1.380,4.078,6.032,75.43,27.650
2021-03-02T12:30,0.849,1.550,4.198,5.781,84.43,27.650
2021-03-02T13:00,0.823,1.380,4.013,6.137,82.43,27.700
2021-03-02T13:30,0.833,1.280,3.823,7.584,87.43,27.700
2021-03-02T14:00,0.808,1.350,3.928,7.355,70.43,27.650
2021-03-02T14:30,0.854,1.320,4.002,6.291,80.43,27.700
2021-03-02T15:00,0.921,1.670,3.994,6.681,84.43,27.650
2021-03-02T15:30,0.971,1.860,4.132,7.272,94.43,27.600
2021-03-02T16:00,1.090,1.880,4.119,6.318,82.43,27.600
2021-03-02T16:30,1.243,2.000,4.361,4.607,80.43,27.600
2021-03-02T17:00,1.302,2.200,4.320,5.692,82.43,27.650
2021-03-02T17:30,1.211,2.070,4.230,4.700,85.43,27.650
2021-03-02T18:00,1.332,2.090,4.431,4.822,85.43,27.650
2021-03-02T18:30,1.318,2.620,4.332,6.010,84.43,27.700
2021-03-02T19:00,1.160,1.940,4.298,6.325,98.43,27.700
2021-03-02T19:30,1.094,1.880,4.145,6.210,92.43,27.650
2021-03-02T20:00,1.129,1.970,4.304,5.805,92.43,27.650
2021-03-02T20:30,1.138,1.850,4.399,6.116,92.43,27.650
2021-03-02T21:00,1.117,1.820,4.310,6.364,88.43,27.650
2021-03-02T21:30,1.222,2.270,4.550,6.183,91.43,27.650
2021-03-02T22:00,1.271,2.120,4.393,6.579,91.43,27.650
2021-03-02T22:30,1.219,2.240,4.446,5.690,85.43,27.650
2021-03-02T23:00,1.140,1.840,4.463,6.160,88.43,27.650
2021-03-02T23:30,1.125,1.920,4.372,4.307,92.43,27.600
2021-03-03T00:00,0.997,1.650,4.418,5.979,94.43,27.600
2021-03-03T00:30,0.886,1.640,4.212,5.841,94.43,27.600
2021-03-03T01:00,0.891,1.560,3.995,6.755,81.43,27.600
2021-03-03T01:30,0.915,1.860,4.071,5.827,85.43,27.600
2021-03-03T02:00,0.919,1.400,4.294,6.516,81.43,27.600
2021-03-03T02:30,0.929,1.470,4.247,7.211,75.43,27.000
2021-03-03T03:00,0.933,1.460,4.402,6.996,87.43,27.000
2021-03-03T03:30,1.093,1.950,4.710,7.239,77.43,27.050
2021-03-03T04:00,1.110,1.910,4.501,7.004,77.43,27.100
2021-03-03T04:30,1.169,1.940,4.369,7.048,81.43,27.150
2021-03-03T05:00,1.129,2.080,4.580,6.958,80.43,27.200
2021-03-03T05:30,1.137,1.980,4.439,7.285,84.43,27.200
2021-03-03T06:00,1.133,1.930,4.557,6.776,82.43,27.200
2021-03-03T06:30,1.068,1.880,4.208,7.002,77.43,27.250
2021-03-03T07:00,1.092,1.810,4.158,6.563,92.43,27.300
2021-03-03T07:30,1.021,1.620,4.268,6.157,85.43,27.300
2021-03-03T08:00,1.048,1.670,4.187,6.593,85.43,27.350
2021-03-03T08:30,1.013,1.580,4.154,4.943,90.43,27.400
2021-03-03T09:00,0.998,1.680,4.058,7.785,78.43,27.550
2021-03-03T09:30,0.914,1.790,3.918,3.373,74.43,27.550
2021-03-03T10:00,0.927,1.810,3.876,3.559,154.43,27.550
2021-03-03T10:30,0.930,1.430,3.885,3.571,154.43,27.600
2021-03-03T11:00,0.952,1.680,4.053,3.670,149.43,27.650
2021-03-03T11:30,0.904,1.630,3.975,3.721,144.43,27.650
2021-03-03T12:00,0.888,1.420,3.887,3.679,73.43,27.700
2021-03-03T12:30,0.897,1.480,4.016,3.892,130.43,27.750
2021-03-03T13:00,0.827,1.230,4.088,3.797,74.43,27.800
2021-03-03T13:30,0.844,1.460,4.048,5.351,123.43,27.850
2021-03-03T14:00,0.894,1.580,4.175,7.101,133.43,27.850
2021-03-03T14:30,0.889,1.410,4.009,6.455,91.43,27.850
2021-03-03T15:00,0.813,1.470,3.986,5.953,80.43,27.850
2021-03-03T15:30,0.890,1.520,3.947,3.419,91.43,28.000
2021-03-03T16:00,0.857,1.470,3.853,6.738,71.43,28.100
2021-03-03T16:30,0.906,1.680,3.941,5.634,87.43,28.050
2021-03-03T17:00,1.019,1.770,3.984,6.307,84.43,27.900
2021-03-03T17:30,1.045,1.870,4.016,5.195,91.43,27.750
2021-03-03T18:00,1.114,1.730,4.190,5.783,92.43,27.700
2021-03-03T18:30,1.144,1.940,4.102,5.349,90.43,27.700
2021-03-03T19:00,1.146,1.810,4.229,4.832,91.43,27.650
2021-03-03T19:30,1.182,2.120,4.372,6.255,92.43,27.650
2021-03-03T20:00,1.340,2.520,4.449,6.175,92.43,27.650
2021-03-03T20:30,1.378,2.440,4.735,6.512,85.43,27.650
2021-03-03T21:00,1.377,2.320,4.617,5.968,94.43,27.650
2021-03-03T21:30,1.252,2.380,4.625,6.781,92.43,27.700
2021-03-03T22:00,1.134,2.220,4.494,6.577,91.43,27.650
2021-03-03T22:30,1.096,1.910,4.434,5.843,94.43,27.650
2021-03-03T23:00,1.124,2.020,4.498,6.544,94.43,27.650
2021-03-03T23:30,1.100,1.940,4.560,7.019,90.43,27.650
2021-03-04T00:00,1.106,1.750,4.394,6.265,88.43,27.650
2021-03-04T00:30,1.027,2.010,4.477,6.811,90.43,27.650
2021-03-04T01:00,0.976,1.630,4.322,7.046,92.43,27.650
2021-03-04T01:30,0.974,1.680,4.385,7.382,87.43,27.650
2021-03-04T02:00,1.055,1.760,4.281,5.865,88.43,27.650
2021-03-04T02:30,1.078,1.920,4.257,7.004,84.43,27.650
2021-03-04T03:00,1.138,2.080,4.481,6.773,85.43,27.600
2021-03-04T03:30,1.057,1.920,4.740,5.814,82.43,27.300
2021-03-04T04:00,0.985,2.100,4.324,6.956,84.43,27.200
2021-03-04T04:30,1.018,1.850,4.473,7.052,84.43,27.250
2021-03-04T05:00,0.938,1.390,4.446,7.012,82.43,27.250
2021-03-04T05:30,0.884,1.620,4.301,7.544,81.43,27.200
2021-03-04T06:00,0.934,1.500,4.509,6.989,81.43,27.250
2021-03-04T06:30,0.875,1.590,4.213,6.791,64.43,27.300
2021-03-04T07:00,0.853,1.470,4.088,7.089,88.43,27.300
2021-03-04T07:30,0.907,1.550,4.157,6.828,74.43,27.350
2021-03-04T08:00,0.907,1.510,4.072,6.393,77.43,27.400
2021-03-04T08:30,0.894,1.650,4.032,6.991,85.43,27.350
2021-03-04T09:00,0.848,1.540,3.783,6.741,81.43,27.400
2021-03-04T09:30,0.853,1.390,3.972,5.945,87.43,27.450
2021-03-04T10:00,0.911,1.440,4.100,5.472,84.43,27.500
2021-03-04T10:30,0.840,1.270,4.089,6.192,77.43,27.550
2021-03-04T11:00,0.823,1.300,3.931,6.973,70.43,27.650
2021-03-04T11:30,0.792,1.250,3.983,5.321,70.43,27.700
2021-03-04T12:00,0.787,1.360,4.060,5.079,75.43,27.750
2021-03-04T12:30,0.792,1.260,3.884,5.607,77.43,27.800
2021-03-04T13:00,0.800,1.280,3.887,6.150,78.43,27.800
2021-03-04T13:30,0.792,1.330,3.913,5.960,81.43,27.900
2021-03-04T14:00,0.862,1.430,4.095,4.299,94.43,28.000
2021-03-04T14:30,0.851,1.870,3.805,3.473,75.43,28.050
2021-03-04T15:00,0.827,1.380,4.006,5.969,85.43,28.050
2021-03-04T15:30,0.777,1.260,4.168,3.957,73.43,28.000
2021-03-04T16:00,0.807,1.490,4.079,6.535,87.43,28.100
2021-03-04T16:30,0.854,1.570,3.972,5.810,74.43,28.050
2021-03-04T17:00,0.804,1.310,4.482,6.678,73.43,28.000
2021-03-04T17:30,0.852,1.190,4.680,6.691,82.43,28.000
2021-03-04T18:00,0.815,1.480,4.522,6.804,88.43,27.950
2021-03-04T18:30,0.955,1.660,4.257,6.783,82.43,27.950
2021-03-04T19:00,1.040,2.040,4.203,7.023,82.43,27.900
2021-03-04T19:30,1.062,1.690,4.234,6.996,87.43,27.850
2021-03-04T20:00,1.125,1.830,4.201,7.016,81.43,27.850
2021-03-04T20:30,1.157,1.890,4.289,5.987,75.43,27.800
2021-03-04T21:00,1.178,1.850,4.370,7.019,91.43,27.800
2021-03-04T21:30,1.199,1.860,4.421,7.042,82.43,27.750
2021-03-04T22:00,1.288,2.460,4.459,5.815,94.43,27.750
2021-03-04T22:30,1.206,2.380,4.368,7.025,95.43,27.800
2021-03-04T23:00,1.066,1.760,4.406,6.855,94.43,27.750
2021-03-04T23:30,1.071,2.070,4.402,5.344,94.43,27.750
2021-03-05T00:00,1.099,2.160,4.692,7.382,87.43,27.750
2021-03-05T00:30,1.026,1.800,4.571,6.845,92.43,27.750
2021-03-05T01:00,0.985,1.580,4.560,6.778,92.43,27.750
2021-03-05T01:30,1.012,1.650,4.749,7.359,90.43,27.750
2021-03-05T02:00,0.952,1.550,4.477,7.253,98.43,27.750
2021-03-05T02:30,0.924,1.670,4.370,6.794,88.43,27.750
2021-03-05T03:00,0.911,1.500,4.429,7.042,90.43,27.750
2021-03-05T03:30,0.810,1.500,4.176,6.791,88.43,27.750
2021-03-05T04:00,0.812,1.680,4.166,6.856,90.43,27.750
2021-03-05T04:30,0.757,1.220,4.124,6.635,88.43,27.750
2021-03-05T05:00,0.720,1.040,4.242,7.525,84.43,27.750
2021-03-05T05:30,0.672,1.270,4.091,7.424,78.43,27.750
2021-03-05T06:00,0.676,1.140,4.534,7.829,68.43,27.750
2021-03-05T06:30,0.673,1.220,4.361,7.806,78.43,27.700
2021-03-05T07:00,0.695,1.070,4.711,7.852,84.43,27.650
2021-03-05T07:30,0.680,1.360,4.725,7.831,74.43,27.700
2021-03-05T08:00,0.681,1.230,4.532,7.275,75.43,27.700
2021-03-05T08:30,0.648,1.390,4.302,7.480,57.43,27.750
2021-03-05T09:00,0.665,1.030,4.379,7.508,82.43,27.750
2021-03-05T09:30,0.629,1.050,4.610,7.046,70.43,27.850
2021-03-05T10:00,0.658,1.140,4.743,6.840,78.43,27.400
2021-03-05T10:30,0.576,1.130,4.223,7.927,35.43,27.500
2021-03-05T11:00,0.604,1.040,5.064,6.156,81.43,27.550
2021-03-05T11:30,0.596,1.060,4.962,7.241,80.43,27.700
2021-03-05T12:00,0.566,1.160,4.922,7.010,70.43,27.750
2021-03-05T12:30,0.566,0.890,5.465,9.684,80.43,27.900
2021-03-05T13:00,0.564,0.900,5.284,8.157,25.43,28.150
2021-03-05T13:30,0.550,0.930,5.305,9.780,15.43,28.200
2021-03-05T14:00,0.566,0.970,5.292,7.825,14.43,28.350
2021-03-05T14:30,0.568,0.970,5.135,7.373,82.43,28.450
2021-03-05T15:00,0.553,0.940,4.964,7.584,82.43,28.500
2021-03-05T15:30,0.549,0.970,4.683,7.593,85.43,28.850
2021-03-05T16:00,0.639,0.960,4.757,8.176,81.43,28.800
2021-03-05T16:30,0.570,0.900,4.325,8.857,74.43,28.600
2021-03-05T17:00,0.589,1.200,4.041,10.137,47.43,28.550
2021-03-05T17:30,0.588,0.970,4.282,7.043,36.43,28.450
2021-03-05T18:00,0.608,0.980,4.254,10.313,88.43,28.550
2021-03-05T18:30,0.600,0.900,4.159,7.263,19.43,28.400
2021-03-05T19:00,0.595,1.090,4.182,9.330,11.43,28.500
2021-03-05T19:30,0.581,1.010,4.003,9.544,25.43,28.350
2021-03-05T20:00,0.549,0.930,4.007,10.386,71.43,28.300
2021-03-05T20:30,0.532,0.840,4.111,9.351,11.43,28.200
2021-03-05T21:00,0.548,0.980,4.196,10.340,73.43,28.150
2021-03-05T21:30,0.522,0.830,4.261,10.199,22.43,28.100
2021-03-05T22:00,0.509,0.950,4.077,9.953,28.43,28.050
2021-03-05T22:30,0.540,0.960,4.153,9.668,15.43,28.000
2021-03-05T23:00,0.538,1.040,4.078,10.265,5.43,27.950
2021-03-05T23:30,0.546,1.180,4.042,10.144,22.43,27.900
2021-03-06T00:00,0.522,0.920,4.096,9.616,12.43,27.850
2021-03-06T00:30,0.500,0.860,4.017,8.877,16.43,27.850
2021-03-06T01:00,0.517,1.020,4.278,9.150,22.43,27.850
2021-03-06T01:30,0.545,0.930,4.262,9.353,22.43,27.950
2021-03-06T02:00,0.504,0.830,4.146,8.929,15.43,27.900
2021-03-06T02:30,0.502,0.850,4.009,9.715,30.43,27.900
2021-03-06T03:00,0.491,0.820,3.948,8.488,33.43,27.900
2021-03-06T03:30,0.506,1.050,3.872,9.255,25.43,27.900
2021-03-06T04:00,0.491,0.850,3.801,9.055,35.43,27.850
2021-03-06T04:30,0.471,0.870,3.916,8.901,39.43,27.850
2021-03-06T05:00,0.489,0.780,4.025,9.495,37.43,27.850
2021-03-06T05:30,0.470,0.850,3.823,9.195,25.43,27.600
2021-03-06T06:00,0.478,0.830,3.892,8.567,42.43,27.600
2021-03-06T06:30,0.482,0.940,3.656,8.542,39.43,27.600
2021-03-06T07:00,0.500,0.790,3.648,9.730,37.43,27.650
2021-03-06T07:30,0.505,0.870,3.685,9.374,45.43,27.650
2021-03-06T08:00,0.483,0.900,3.541,9.728,49.43,27.700
2021-03-06T08:30,0.477,0.710,3.952,8.868,45.43,27.800
2021-03-06T09:00,0.481,0.890,3.834,8.317,49.43,27.850
2021-03-06T09:30,0.460,0.840,3.677,8.815,39.43,27.900
2021-03-06T10:00,0.470,0.860,3.831,8.450,43.43,28.000
2021-03-06T10:30,0.480,0.870,4.221,8.502,32.43,28.100
2021-03-06T11:00,0.433,0.730,4.009,8.105,30.43,28.250
2021-03-06T11:30,0.438,0.870,4.237,8.429,33.43,28.350
2021-03-06T12:00,0.488,0.810,4.498,8.453,25.43,28.400
2021-03-06T12:30,0.431,0.760,4.211,8.012,30.43,28.450
2021-03-06T13:00,0.463,0.810,4.534,8.042,28.43,28.600
2021-03-06T13:30,0.433,0.750,4.525,7.848,32.43,28.700
2021-03-06T14:00,0.446,0.710,4.829,8.193,26.43,28.800
2021-03-06T14:30,0.397,0.760,4.297,7.635,33.43,28.850
2021-03-06T15:00,0.407,0.680,4.391,8.134,22.43,28.850
2021-03-06T15:30,0.369,0.610,3.868,7.600,25.43,28.800
2021-03-06T16:00,0.401,0.750,3.774,7.562,21.43,28.750
2021-03-06T16:30,0.385,0.700,3.612,8.052,23.43,28.700
2021-03-06T17:00,0.367,0.740,3.594,8.471,36.43,28.650
2021-03-06T17:30,0.375,0.650,3.479,8.446,36.43,28.650
2021-03-06T18:00,0.396,0.770,3.533,8.192,33.43,28.600
2021-03-06T18:30,0.413,0.900,3.421,7.728,43.43,28.500
2021-03-06T19:00,0.439,0.810,3.371,2.922,32.43,28.400
2021-03-06T19:30,0.472,0.870,3.386,3.051,37.43,28.350
2021-03-06T20:00,0.488,0.860,3.249,2.920,37.43,28.350
2021-03-06T20:30,0.511,0.920,3.218,3.048,0.43,28.400
2021-03-06T21:00,0.504,0.820,3.337,3.130,11.43,28.250
2021-03-06T21:30,0.516,0.840,3.248,3.422,358.43,28.300
2021-03-06T22:00,0.534,0.840,3.400,3.394,4.43,28.350
2021-03-06T22:30,0.551,0.910,3.354,3.595,357.43,28.250
2021-03-06T23:00,0.544,0.820,3.380,3.516,358.43,28.150
2021-03-06T23:30,0.546,1.210,3.329,3.483,9.43,28.100
2021-03-07T00:00,0.555,1.040,3.324,3.486,5.43,28.200
2021-03-07T00:30,0.559,0.950,3.408,3.662,351.43,28.200
2021-03-07T01:00,0.521,0.880,3.413,3.640,4.43,28.200
2021-03-07T01:30,0.507,0.910,3.457,3.256,0.43,28.200
2021-03-07T02:00,0.505,0.780,3.265,3.518,355.43,28.200
2021-03-07T02:30,0.469,0.810,3.195,3.670,352.43,28.150
2021-03-07T03:00,0.523,0.870,3.177,3.553,351.43,28.150
2021-03-07T03:30,0.512,0.940,3.293,3.361,357.43,28.050
2021-03-07T04:00,0.518,1.000,3.196,3.368,357.43,28.000
2021-03-07T04:30,0.489,0.970,3.214,3.253,4.43,27.950
2021-03-07T05:00,0.481,0.950,3.300,3.343,0.43,27.900
2021-03-07T05:30,0.490,0.790,3.348,3.608,347.43,27.900
2021-03-07T06:00,0.474,0.760,3.324,3.407,0.43,27.850
2021-03-07T06:30,0.452,0.800,3.259,3.144,11.43,27.800
2021-03-07T07:00,0.452,0.750,3.385,3.304,1.43,27.800
2021-03-07T07:30,0.448,0.690,3.438,3.603,11.43,27.800
2021-03-07T08:00,0.407,0.760,3.264,3.666,1.43,27.800
2021-03-07T08:30,0.415,0.730,3.345,3.307,9.43,27.850
2021-03-07T09:00,0.426,0.840,3.412,7.563,2.43,27.850
2021-03-07T09:30,0.430,0.750,3.248,3.484,19.43,27.950
2021-03-07T10:00,0.426,0.890,3.201,3.267,18.43,27.950
2021-03-07T10:30,0.451,0.860,3.255,3.663,9.43,28.050
2021-03-07T11:00,0.446,0.720,3.089,3.468,23.43,28.100
2021-03-07T11:30,0.473,0.950,3.319,3.405,28.43,28.150
2021-03-07T12:00,0.497,0.970,3.218,3.533,26.43,28.100
2021-03-07T12:30,0.486,0.830,3.303,3.416,30.43,28.250
2021-03-07T13:00,0.491,1.000,3.338,3.603,22.43,28.350
2021-03-07T13:30,0.485,1.090,3.160,3.421,28.43,28.400
2021-03-07T14:00,0.477,0.860,3.227,3.550,25.43,28.450
